DateChargement,DateLivraison,Departement,Villes destinataire,Palette,Poids,MLin,Volume,Colis,Latitude,Longitude,MoisChargement
2021-10-11,2021-10-13,71, CHAGNY,4,0.80619,0,9.25,65,46.907103,4.761834,10
2021-10-11,2021-10-12,27, EZY-SUR-EURE,1,0.86753,0.8,1.24,60,48.864686,1.416342,10
2021-10-11,2021-10-12,58, SAINT-BENIN-D'AZY,0,0.64896,8.4,6.37,64,46.999801,3.395899,10
2021-10-11,2021-10-12,32, FLEURANCE,0,0.3438,3.2,7.36,59,43.845008,0.64845,10
2021-10-11,2021-10-13,70, SAINT-LOUP-SUR-SEMOUSE,0,0.36527,2.7,1.9,66,47.881539,6.274881,10
2021-10-11,2021-10-14,87, LIMOGES,1,1.711,2.5,1.94,67,45.856159,1.221254,10
2021-10-11,2021-10-13,71, MACON,0,0.36355,4,1.79,29,46.323354,4.810857,10
2021-10-11,2021-10-12,71, TOURNUS,0,1.1298,1.6,2.79,45,46.564825,4.897479,10
2021-10-11,2021-10-12,63, CLERMONT-FERRAND,0,0.29255,0,5.78,28,45.786671,3.107042,10
2021-10-11,2021-10-15,62, SAINT-LAURENT-BLANGY,0,0.29806,1.9,2.07,38,50.304189,2.809964,10
2021-10-11,2021-10-12,17, MARANS,3,1.94322,0,4.67,83,46.309995,-0.986673,10
2021-10-11,2021-10-12,63, MARINGUES,3,0.306,0,4.32,180,45.929291,3.333708,10
2021-10-11,2021-10-14,80, QUEVAUVILLERS,1,0.34871,12.8,1.89,35,49.823974,2.085935,10
2021-10-11,2021-10-14,80, ABBEVILLE,0,0.38268,0,1.23,14,50.105799,1.828902,10
2021-10-11,2021-10-12,71, BRANGES,1,1.08456,0,2.37,92,46.652735,5.166097,10
2021-10-11,2021-10-13,42, SAVIGNEUX,0,0.59336,1.2,6.12,43,45.617997,4.094098,10
2021-10-11,2021-10-15,46, AYNAC,0,0.60952,0.6,0.59,134,44.787497,1.853286,10
2021-10-11,2021-10-12,3, LURCY-LEVIS,1,1.68588,1.8,7.5,56,46.738063,2.92851,10
2021-10-11,2021-10-12,18, GUERCHE-SUR-L'AUBOIS (LA),7,3.555,0,13.4,400,46.9441,2.97141,10
2021-10-11,2021-10-12,24, BERGERAC,5,2.56,2.2,10.9,176,44.851436,0.482291,10
2021-10-11,2021-10-13,68, ROUFFACH,1,0.287,0.4,1.58,25,47.95838,7.305052,10
2021-10-11,2021-10-13,34, CLERMONT-L'HERAULT,4,1.20674,0,9.11,125,43.630085,3.429377,10
2021-10-11,2021-10-12,3, CUSSET,1,0.355,1.2,7.29,28,45.644397,0.047045,10
2021-10-12,2021-10-15,85, SAINTE-HERMINE,3,3.80823,4,0.99,162,46.560152,-1.077567,10
2021-10-12,2021-10-16,63, LEMPDES,0,0.29028,0,0.51,36,45.771876,3.193029,10
2021-10-12,2021-10-15,76, ROUXMESNIL-BOUTEILLES,3,0.66893,3.2,5.24,88,49.895959,1.103015,10
2021-10-12,2021-10-13,85, SAINTE-HERMINE,8,4.03514,11.2,18.47,270,46.560152,-1.077567,10
2021-10-12,2021-10-13,88, MIRECOURT,0,0.70364,0,1.38,27,48.301026,6.134121,10
2021-10-12,2021-10-15,87, SAINT-JUNIEN,0,0.16854,0,0.74,13,45.896572,0.893218,10
2021-10-12,2021-10-16,62, AUDRUICQ,2,0.9327,5.7,12.97,81,50.884115,2.083412,10
2021-10-12,2021-10-14,1, SAINT-ETIENNE-SUR-REYSSOUZE,0,0.39964,2.7,4.63,47,46.399913,5.008968,10
2021-10-12,2021-10-16,34, BEZIERS,1,0.42307,0,7.68,72,43.348715,3.232849,10
2021-10-12,2021-10-16,62, RINXENT,3,1.0091,0,15.22,161,50.805781,1.742502,10
2021-10-12,2021-10-14,3, NEUVY,1,1.67,2.6,1.89,78,48.043023,3.792792,10
2021-10-12,2021-10-14,63, VEYRE-MONTON,5,2.62388,10,7.96,234,45.673155,3.16073,10
2021-10-12,2021-10-14,26, MONTELIMAR,2,0.30511,4.2,3.6,39,44.553424,4.745639,10
2021-10-12,2021-10-14,64, SOUMOULOU,1,0.54692,0,1.94,28,43.263822,-0.189853,10
2021-10-12,2021-10-16,89, AUXERRE,1,1.2905,0,6.69,73,47.791247,3.579905,10
2021-10-13,2021-10-14,58, PREMERY,3,1.90506,0,4.46,127,47.162382,3.339948,10
2021-10-13,2021-10-17,36, SAINT-AOUT,3,0.91384,3.7,6.75,61,46.729262,1.974264,10
2021-10-13,2021-10-15,25, SAINT-VIT,2,0.587,1.4,4.79,23,47.189073,5.82428,10
2021-10-13,2021-10-14,76, TRAIT (LE),0,0.85238,0,12.7,66,49.484162,0.802257,10
2021-10-13,2021-10-14,77, VILLEPARISIS,4,0.74966,7,8.0,77,48.94368,2.614745,10
2021-10-13,2021-10-13,30, SAINT-HIPPOLYTE-DU-FORT,1,0.48129,1.6,95.25,57,43.956803,3.867114,10
2021-10-13,2021-10-15,29, LANRIVOARE,0,0.26267,2.6,2.18,40,48.459626,-4.641106,10
2021-10-13,2021-10-14,27, NEUBOURG (LE),9,1.24552,0,25.86,171,49.149004,0.909047,10
2021-10-13,2021-10-16,87, SAINT-JUNIEN,0,0.17545,3.3,2.88,6,45.896572,0.893218,10
2021-10-13,2021-10-17,63, CLERMONT-FERRAND,4,1.10102,6.5,7.91,190,45.786671,3.107042,10
2021-10-13,2021-10-15,70, JUSSEY,0,0.2834,1.5,0.49,59,47.828082,5.889894,10
2021-10-13,2021-10-17,20, BASTIA,2,1.905,0,2.91,59,48.868956,2.393052,10
2021-10-13,2021-10-16,23, BOURGANEUF,0,0.24825,0,1.18,20,45.944859,1.753745,10
2021-10-13,2021-10-16,69, CONDRIEU,17,3.89,0,34.33,170,45.476757,4.754055,10
2021-10-13,2021-10-17,62, SAINTE-AUSTREBERTHE,1,0.376,1.4,8.7,38,50.364129,2.046344,10
2021-10-14,2021-10-16,67, SCHWOBSHEIM,1,1.3292,0,3.04,99,48.231369,7.575652,10
2021-10-14,2021-10-18,63, ISSOIRE,0,0.094,0.6,89.22,12,45.542007,3.24313,10
2021-10-14,2021-10-16,29, GUIPAVAS,1,0.43806,3,11.69,58,48.428236,-4.403555,10
2021-10-14,2021-10-17,86, MONTMORILLON,1,0.40323,1.5,4.6,26,46.429425,0.865728,10
2021-10-14,2021-10-15,88, REMIREMONT,1,1.02745,3.7,4.23,171,48.012613,6.590583,10
2021-10-14,2021-10-15,45, CHATEAUNEUF-SUR-LOIRE,0,0.24106,0,1.15,7,47.872743,2.223164,10
2021-10-14,2021-10-15,59, SECLIN,1,0.47593,0,3.67,81,50.54831,3.034681,10
2021-10-14,2021-10-15,36, SAINT-AOUT,1,1.73034,4.2,5.43,92,46.729262,1.974264,10
2021-10-14,2021-10-16,3, COSNE-D'ALLIER,0,0.5798,0,0.5,35,47.401935,2.943449,10
2021-10-14,2021-10-15,12, RODEZ,2,0.3109,4,4.0,35,44.359272,2.566732,10
2021-10-14,2021-10-16,68, CERNAY,4,0.59765,0,6.89,33,47.80342,7.170948,10
2021-10-14,2021-10-15,72, ECOMMOY,0,0.24178,1.7,1.402,58,47.822672,0.274427,10
2021-10-14,2021-10-15,85, SAINTE-HERMINE,2,1.06221,0,5.16,55,46.560152,-1.077567,10
2021-10-15,2021-10-17,3, SAINT-POURCAIN-SUR-SIOULE,3,1.51624,0,4.4,66,46.31158,3.304564,10
2021-10-15,2021-10-16,69, CONDRIEU,4,1.65544,11.7,6.81,92,45.476757,4.754055,10
2021-10-15,2021-10-19,63, THIERS,0,0.34658,0,3.46,36,45.864766,3.538758,10
2021-10-15,2021-10-19,34, CLERMONT-L'HERAULT,2,2.78449,0,6.632,126,43.630085,3.429377,10
2021-10-15,2021-10-16,63, ISSOIRE,1,0.38207,0,7.76,31,45.542007,3.24313,10
2021-10-15,2021-10-16,27, VERNEUIL-SUR-AVRE,0,0.4362,0,12.22,37,48.742867,0.889639,10
2021-10-15,2021-10-16,68, HESINGUE,5,1.90408,7.3,9.11,182,47.576926,7.525224,10
2021-10-15,2021-10-17,54, BLENOD-LES-PONT-A-MOUSSON,4,0.86596,13.4,5.19,61,48.877282,6.058013,10
2021-10-15,2021-10-17,59, DUNKERQUE,6,1.687,4.8,7.16,146,51.028093,2.346065,10
2021-10-15,2021-10-16,32, ISLE-JOURDAIN-SUR-SAVE (L'),1,0.6871,2,5.04,70,43.614464,1.080658,10
2021-10-15,2021-10-18,50, SAINT-PIERRE-EGLISE,1,0.88923,0,5.88,326,49.675979,-1.40277,10
2021-10-15,2021-10-17,68, RETZWILLER,4,1.07601,13.4,3.81,77,47.631016,7.097603,10
2021-10-15,2021-10-17,70, NOIDANS-LES-VESOUL,1,0.47035,0,3.71,68,47.61586,6.131158,10
2021-10-15,2021-10-16,45, BAULE,0,0.3341,0,4.34,36,47.810333,1.67005,10
2021-10-15,2021-10-17,68, ILLZACH,4,4.92698,0,2.74,207,47.776,7.361973,10
2021-10-15,2021-10-18,17, SABLONCEAUX,4,1.48967,4.8,10.32,79,45.709259,-0.890056,10
2021-10-15,2021-10-19,3, CUSSET,2,1.11899,0,11.714,243,45.644397,0.047045,10
2021-10-15,2021-10-16,72, ECOMMOY,1,0.75294,0.8,2.71,40,47.822672,0.274427,10
2021-10-16,2021-10-18,88, CHAVELOT,0,0.58762,1.6,8.044,84,48.228813,6.433005,10
2021-10-16,2021-10-18,90, BELFORT,1,1.5443,6.5,11.34,168,47.640938,6.857469,10
2021-10-16,2021-10-18,42, SAINT-ETIENNE,4,0.54308,2.8,7.22,64,45.430195,4.370045,10
2021-10-16,2021-10-17,44, SAINTE-REINE-DE-BRETAGNE,1,0.2813,8.7,0.51,114,47.44547,-2.184908,10
2021-10-16,2021-10-18,71, GIVRY,1,0.294,0,0.48,18,46.779361,4.743764,10
2021-10-16,2021-10-18,26, LORIOL-SUR-DROME,1,0.28932,1.2,2.4,30,44.750005,4.799261,10
2021-10-16,2021-10-20,87, BESSINES-SUR-GARTEMPE,3,4.59995,3,7.55,204,46.1135,1.355882,10
2021-10-16,2021-10-17,41, ROMORANTIN-LANTHENAY,4,2.92737,3.9,9.53,212,47.360174,1.743026,10
2021-10-16,2021-10-18,30, SAINT-HIPPOLYTE-DU-FORT,2,0.333,1.2,3.6,20,43.956803,3.867114,10
2021-10-16,2021-10-18,31, TOULOUSE,1,1.07832,0.8,1.46,51,43.604082,1.433805,10
2021-10-16,2021-10-17,54, BLENOD-LES-PONT-A-MOUSSON,5,0.896,3.6,8.46,38,48.877282,6.058013,10
2021-10-16,2021-10-17,30, MEYRANNES,2,0.86192,0,4.93,67,44.273453,4.163812,10
2021-10-16,2021-10-18,29, ROSPORDEN,2,1.496,0.8,2.3,88,47.951881,-3.821156,10
2021-10-16,2021-10-19,55, VERDUN,0,0.3521,0,0.7,10,49.153914,5.365593,10
2021-10-16,2021-10-17,12, MILLAU,0,0.326,0.5,1.78,49,44.115989,3.07932,10
2021-10-17,2021-10-21,34, BEZIERS,0,0.24771,0,4.06,44,43.348715,3.232849,10
2021-10-17,2021-10-18,17, SURGERES,2,0.38716,0,2.75,44,46.103571,-0.756848,10
2021-10-17,2021-10-19,88, VAGNEY,6,1.33038,0,11.719,368,48.008393,6.714792,10
2021-10-17,2021-10-19,74, PASSY,4,2.06008,4.6,10.84,63,45.925787,6.703807,10
2021-10-17,2021-10-19,90, BELFORT,0,0.31464,0.9,8.85,26,47.640938,6.857469,10
2021-10-17,2021-10-18,1, MEZERIAT,2,0.65906,2.7,4.92,23,46.243875,5.046776,10
2021-10-17,2021-10-18,68, COLMAR,8,2.32265,7.8,20.36,118,48.081502,7.352569,10
2021-10-17,2021-10-20,87, PANAZOL,3,2.12,1.2,3.34,132,45.83941,1.317459,10
2021-10-17,2021-10-18,95, FONTENAY-EN-PARISIS,1,1.0881,1.9,3.66,81,49.053239,2.452337,10
2021-10-17,2021-10-18,69, CONDRIEU,3,2.1376,2.8,3.44,169,45.476757,4.754055,10
2021-10-17,2021-10-19,43, LE PUY EN VELAY CEDEX,0,1.39482,8.3,3.92,63,45.030881,3.899202,10
2021-10-17,2021-10-20,87, COUZEIX,2,0.9735,0,1.3,49,45.88693,1.217069,10
2021-10-17,2021-10-18,69, SAINT-SYMPHORIEN-SUR-COISE,4,4.70777,11.7,4.84,219,45.634387,4.449903,10
2021-10-18,2021-10-22,20, BASTIA,5,4.34321,0,12.37,471,48.868956,2.393052,10
2021-10-18,2021-10-19,76, CANY-BARVILLE,8,5.181,5,10.93,625,49.78241,0.63431,10
2021-10-18,2021-10-21,24, BERGERAC,3,0.49296,1.5,3.16,27,44.851436,0.482291,10
2021-10-18,2021-10-19,50, SAINTE-MERE-EGLISE,3,2.67618,12.5,16.36,424,49.423046,-1.281656,10
2021-10-18,2021-10-20,58, SAINT-BENIN-D'AZY,0,0.25472,2,3.29,39,46.999801,3.395899,10
2021-10-18,2021-10-20,68, ROUFFACH,2,0.4473,0,3.52,26,47.95838,7.305052,10
2021-10-18,2021-10-20,3, BOURBON-L'ARCHAMBAULT,0,0.54795,0,24.44,52,46.584965,3.057117,10
2021-10-18,2021-10-20,70, LURE,4,2.75411,0,31.96,151,47.684098,6.497007,10
2021-10-18,2021-10-20,68, FELLERING,3,3.01932,10.5,9.48,152,47.894418,6.973904,10
2021-10-18,2021-10-19,26, LORIOL-SUR-DROME,1,1.23666,1.8,4.97,52,44.750005,4.799261,10
2021-10-18,2021-10-19,57, DIEUZE,0,0.505,1.4,9.0,65,48.811468,6.720321,10
2021-10-18,2021-10-21,69, CONDRIEU,2,2.07719,2.7,4.37,71,45.476757,4.754055,10
2021-10-18,2021-10-22,80, QUEVAUVILLERS,1,1.81602,6.9,0.73,157,49.823974,2.085935,10
2021-10-18,2021-10-19,70, FAVERNEY,4,1.05506,0,17.34,91,47.767816,6.089178,10
2021-10-18,2021-10-21,87, AIXE-SUR-VIENNE,0,0.56642,0,5.74,26,45.798248,1.128024,10
2021-10-18,2021-10-21,80, BRAY-SUR-SOMME,0,0.008,0,0.0,1,49.94156,2.717035,10
2021-10-18,2021-10-19,30, MEYRANNES,0,1.12728,0,17.61,58,44.273453,4.163812,10
2021-10-18,2021-10-22,46, AYNAC,7,5.48314,4.4,11.81,247,44.787497,1.853286,10
2021-10-18,2021-10-20,30, GRAU-DU-ROI (LE),1,1.73762,1.7,2.07,93,43.531749,4.140011,10
2021-10-18,2021-10-22,13, ARLES,0,0.3521,0.4,7.4,23,43.608782,4.610256,10
2021-10-18,2021-10-20,25, SAINT-VIT,6,1.30112,0,14.78,82,47.189073,5.82428,10
2021-10-19,2021-10-20,85, SAINTE-HERMINE,10,0.558,0,4.383,50,46.560152,-1.077567,10
2021-10-19,2021-10-23,89, AUXERRE,4,2.11952,4.6,8.72,399,47.791247,3.579905,10
2021-10-19,2021-10-21,71, MACON,11,2.52488,5.7,13.31,455,46.323354,4.810857,10
2021-10-19,2021-10-21,42, FIRMINY,3,1.01914,4.5,7.19,159,45.386905,4.287403,10
2021-10-19,2021-10-21,66, TOULOUGES,0,0.19489,1.1,2.96,14,42.67186,2.832609,10
2021-10-19,2021-10-23,63, THIERS,0,0.18041,1,2.25,33,45.864766,3.538758,10
2021-10-19,2021-10-21,71, CHAGNY,2,0.87142,8,5.67,45,46.907103,4.761834,10
2021-10-19,2021-10-23,80, ABBEVILLE,0,0.50692,5.3,16.01,50,50.105799,1.828902,10
2021-10-19,2021-10-20,88, SAINT-DIE-DES-VOSGES,2,0.46336,7.6,3.73,124,48.294697,6.940983,10
2021-10-19,2021-10-23,80, CAMON,2,1.18121,3.5,9.1,82,49.900914,2.356551,10
2021-10-19,2021-10-22,87, PANAZOL,2,0.67653,0,4.75,70,45.83941,1.317459,10
2021-10-19,2021-10-22,8, VOUZIERS,5,4.248,4.8,5.718,215,49.414265,4.697693,10
2021-10-19,2021-10-23,51, SAINTE-MENEHOULD,2,2.5836,4,1.96,100,49.099215,4.936022,10
2021-10-19,2021-10-23,80, ALBERT,1,1.66692,2.6,3.91,67,50.002026,2.653788,10
2021-10-19,2021-10-20,51, SAINT-MEMMIE,1,1.103,0,6.44,66,48.952519,4.389366,10
2021-10-19,2021-10-22,33, LUDON-MEDOC,3,0.57,3.2,6.27,78,44.980575,-0.598948,10
2021-10-20,2021-10-23,87, LIMOGES,3,3.275,0,0.08,131,45.856159,1.221254,10
2021-10-20,2021-10-23,17, SABLONCEAUX,5,3.28237,5.6,5.5,256,45.709259,-0.890056,10
2021-10-20,2021-10-23,69, CONDRIEU,1,1.46614,0,1.37,58,45.476757,4.754055,10
2021-10-20,2021-10-24,63, LEMPDES,2,0.52157,6,6.61,35,45.771876,3.193029,10
2021-10-20,2021-10-22,42, SAINT-ETIENNE,3,3.19113,3.6,5.44,139,45.430195,4.370045,10
2021-10-20,2021-10-22,58, SAINT-BENIN-D'AZY,12,3.8808,13.4,16.85,361,46.999801,3.395899,10
2021-10-20,2021-10-21,88, SAINT-DIE-DES-VOSGES,1,1.05791,0,5.26,324,48.294697,6.940983,10
2021-10-20,2021-10-23,76, ROUXMESNIL-BOUTEILLES,1,0.39736,0,2.13,34,49.895959,1.103015,10
2021-10-20,2021-10-22,1, SAINT-ETIENNE-SUR-REYSSOUZE,0,0.4213,1.5,6.09,34,46.399913,5.008968,10
2021-10-20,2021-10-22,68, RETZWILLER,1,1.5456,1.3,3.12,60,47.631016,7.097603,10
2021-10-20,2021-10-21,51, SAINTE-MENEHOULD,0,0.43944,0,0.5,113,49.099215,4.936022,10
2021-10-20,2021-10-22,67, DIEMERINGEN,0,0.39254,1.3,2.71,50,48.940256,7.189326,10
2021-10-20,2021-10-22,56, AMBON,8,1.88,0,16.84,80,47.55513,-2.548088,10
2021-10-20,2021-10-22,29, ROSPORDEN,2,0.88795,0,15.254,126,47.951881,-3.821156,10
2021-10-20,2021-10-21,27, VAL-DE-REUIL,0,0.2213,0,2.05,44,49.261533,1.20933,10
2021-10-20,2021-10-24,62, RINXENT,2,0.4761,0,5.78,143,50.805781,1.742502,10
2021-10-20,2021-10-24,63, MARINGUES,1,0.25712,0,2.73,24,45.929291,3.333708,10
2021-10-21,2021-10-22,24, BERGERAC,1,0.44076,1.4,13.05,31,44.851436,0.482291,10
2021-10-21,2021-10-24,80, CAMON,1,0.90508,0,2.69,20,49.900914,2.356551,10
2021-10-21,2021-10-23,18, GRACAY,0,0.306,0,4.76,30,47.144136,1.846415,10
2021-10-21,2021-10-22,27, EZY-SUR-EURE,0,0.35697,0,3.7,35,48.864686,1.416342,10
2021-10-21,2021-10-24,17, GEMOZAC,0,0.4257,3.4,6.51,57,45.559012,-0.689938,10
2021-10-21,2021-10-23,30, GRAU-DU-ROI (LE),0,0.2724,0,1.43,37,43.531749,4.140011,10
2021-10-21,2021-10-23,57, DIEUZE,1,0.66642,1.4,7.1,38,48.811468,6.720321,10
2021-10-21,2021-10-23,18, GUERCHE-SUR-L'AUBOIS (LA),1,0.34806,1,2.22,69,46.9441,2.97141,10
2021-10-21,2021-10-25,63, BESSE-ET-SAINT-ANASTAISE,0,0.61886,4.5,7.27,79,45.507404,2.918851,10
2021-10-21,2021-10-23,73, AITON,0,0.32413,13.3,0.79,13,45.564758,6.262732,10
2021-10-21,2021-10-22,27, EVREUX,2,0.28742,1.9,4.1,49,49.020599,1.146898,10
2021-10-21,2021-10-22,14, OUISTREHAM,1,0.3915,0.8,14.2,108,49.275563,-0.259958,10
2021-10-21,2021-10-24,80, ABBEVILLE,4,2.05532,9,12.41,101,50.105799,1.828902,10
2021-10-21,2021-10-23,63, ISSOIRE,0,0.2096,1.2,1.14,28,45.542007,3.24313,10
2021-10-21,2021-10-25,51, COURTISOLS,0,0.289,1.1,1.75,15,48.984346,4.520883,10
2021-10-22,2021-10-23,68, GUEWENHEIM,1,0.77278,0,2.44,55,47.751426,7.090284,10
2021-10-22,2021-10-23,26, MONTELIMAR,0,0.35506,0,1.44,41,44.553424,4.745639,10
2021-10-22,2021-10-23,54, JARNY,0,1.316,2,4.97,32,49.153575,5.879061,10
2021-10-22,2021-10-23,20, BASTIA,8,4.285,11,19.31,189,48.868956,2.393052,10
2021-10-22,2021-10-24,42, RIORGES,14,3.23766,8.5,27.923,250,46.041508,4.04171,10
2021-10-22,2021-10-24,71, TOURNUS,1,0.38298,1.3,5.16,60,46.564825,4.897479,10
2021-10-22,2021-10-24,58, PREMERY,15,6.997,8.3,10.76,227,47.162382,3.339948,10
2021-10-22,2021-10-23,25, FINS-LES,0,0.23746,0,1.39,9,47.071754,6.622183,10
2021-10-22,2021-10-25,87, BESSINES-SUR-GARTEMPE,0,0.511,0,5.42,20,46.1135,1.355882,10
2021-10-22,2021-10-23,60, JONQUIERES,4,1.5078,0,12.63,154,49.403416,2.743904,10
2021-10-22,2021-10-23,73, SAINT-JEAN-DE-MAURIENNE,6,1.91352,13.4,20.85,116,45.267964,6.347847,10
2021-10-22,2021-10-25,87, SAINT-JUNIEN,2,0.6089,0,11.56,79,45.896572,0.893218,10
2021-10-22,2021-10-25,86, MONTMORILLON,4,0.39043,5.6,4.27,51,46.429425,0.865728,10
2021-10-22,2021-10-24,81, ALBI,0,0.60229,0,1.83,37,43.927836,2.149416,10
2021-10-22,2021-10-24,31, ROUFFIAC-TOLOSAN,2,0.33712,5.4,4.45,21,43.664917,1.522337,10
2021-10-22,2021-10-23,3, LURCY-LEVIS,3,1.82121,2.8,3.85,105,46.738063,2.92851,10
2021-10-22,2021-10-23,31, ROUFFIAC-TOLOSAN,1,0.805,0.6,1.48,35,43.664917,1.522337,10
2021-10-22,2021-10-23,20, AJACCIO,0,0.41922,0.5,0.84,42,48.867717,2.392954,10
2021-10-22,2021-10-26,36, SAINT-AOUT,2,1.48998,5.1,9.82,138,46.729262,1.974264,10
2021-10-23,2021-10-24,78, MAREIL-SUR-MAULDRE,0,0.52025,1.2,2.17,31,48.894066,1.873291,10
2021-10-23,2021-10-24,85, SAINTE-HERMINE,1,0.8856,1.6,3.06,22,46.560152,-1.077567,10
2021-10-23,2021-10-24,27, EVREUX,7,0.68515,5.2,6.05,41,49.020599,1.146898,10
2021-10-23,2021-10-24,45, SAINT-DENIS-EN-VAL,3,1.3931,5.1,8.84,147,47.878503,1.969695,10
2021-10-23,2021-10-25,56, ELVEN,2,2.15186,0,6.13,144,47.733359,-2.594579,10
2021-10-23,2021-10-27,62, RINXENT,0,0.42654,0.9,0.966,29,50.805781,1.742502,10
2021-10-23,2021-10-25,70, NOIDANS-LES-VESOUL,15,5.59542,6.8,19.29,345,47.61586,6.131158,10
2021-10-23,2021-10-24,27, BEAUMONT-LE-ROGER,1,0.56733,1.6,0.58,9,49.063452,0.757449,10
2021-10-23,2021-10-24,3, BOURBON-L'ARCHAMBAULT,0,0.068,0,0.37,3,46.584965,3.057117,10
2021-10-23,2021-10-25,88, CORNIMONT,2,0.494,1.5,2.31,60,47.964891,6.843589,10
2021-10-23,2021-10-25,71, BRANGES,1,0.78067,0,1.62,102,46.652735,5.166097,10
2021-10-23,2021-10-24,88, CHARMES-SUR-MOSELLE,3,4.05,1.8,2.7,144,47.93222,6.660995,10
2021-10-23,2021-10-24,44, BLAIN,1,1.4898,0,3.12,60,47.462786,-1.779167,10
2021-10-23,2021-10-28,24, BERGERAC,1,0.50808,0,8.33,142,44.851436,0.482291,10
2021-10-23,2021-10-25,64, SOUMOULOU,0,0.416,2.6,2.62,27,43.263822,-0.189853,10
2021-10-23,2021-10-25,90, BELFORT,1,0.45255,0,0.87,0,47.640938,6.857469,10
2021-10-23,2021-10-24,69, CONDRIEU,0,0.41391,1.8,2.73,25,45.476757,4.754055,10
2021-10-24,2021-10-26,68, DIDENHEIM,0,0.75828,2,4.02,74,47.741023,7.311274,10
2021-10-24,2021-10-26,88, CHAVELOT,2,0.52452,0,4.22,24,48.228813,6.433005,10
2021-10-24,2021-10-28,34, BEZIERS,2,1.26024,3.2,2.54,56,43.348715,3.232849,10
2021-10-24,2021-10-25,27, BEZU-SAINT-ELOI,1,0.805,0,1.48,35,49.298471,1.693852,10
2021-10-24,2021-10-26,69, SAINT-SYMPHORIEN-SUR-COISE,1,1.5456,1.3,3.12,60,45.634387,4.449903,10
2021-10-24,2021-10-26,70, LUXEUIL-LES-BAINS,2,0.421,1.3,2.43,53,47.817996,6.372699,10
2021-10-24,2021-10-25,85, SAINT-MARTIN-DE-FRAIGNEAU,3,0.3958,0,7.17,20,46.432355,-0.751576,10
2021-10-24,2021-10-28,80, CAMON,4,4.3198,0,13.78,208,49.900914,2.356551,10
2021-10-24,2021-10-25,27, EZY-SUR-EURE,3,1.77,2.7,6.63,30,48.864686,1.416342,10
2021-10-24,2021-10-26,30, SAINT-HIPPOLYTE-DU-FORT,0,0.523,0,6.32,32,43.956803,3.867114,10
2021-10-24,2021-10-25,57, BITCHE,1,0.441,1.2,1.12,3,49.047606,7.444178,10
2021-10-24,2021-10-26,1, BOURG-EN-BRESSE,0,0.48604,0.9,0.32,17,46.207449,5.216368,10
2021-10-24,2021-10-25,59, SECLIN,2,0.54575,1,3.16,50,50.54831,3.034681,10
2021-10-24,2021-10-25,76, TRAIT (LE),0,0.13661,0,1.71,19,49.484162,0.802257,10
2021-10-24,2021-10-26,30, LEZAN,3,3.28878,7.4,235.65,201,44.011058,4.047391,10
2021-10-24,2021-10-25,50, SAINT-SAUVEUR-LE-VICOMTE,2,1.55766,12.4,2.37,106,49.382654,-1.54003,10
2021-10-24,2021-10-25,45, BAULE,1,0.48506,1.4,6.1,54,47.810333,1.67005,10
2021-10-24,2021-10-25,88, CHARMES-SUR-MOSELLE,6,2.22573,4.7,6.34,201,47.93222,6.660995,10
2021-10-24,2021-10-25,68, DIDENHEIM,6,1.51,9.2,13.54,60,47.741023,7.311274,10
2021-10-24,2021-10-26,29, LANRIVOARE,1,0.58772,0,2.12,29,48.459626,-4.641106,10
2021-10-25,2021-10-28,55, VERDUN,5,3.23108,4.5,11.11,222,49.153914,5.365593,10
2021-10-25,2021-10-27,30, MEYRANNES,1,0.3126,1.2,2.05,33,44.273453,4.163812,10
2021-10-25,2021-10-28,80, QUEVAUVILLERS,2,0.6606,2.9,19.18,32,49.823974,2.085935,10
2021-10-25,2021-10-30,76, GOURNAY-EN-BRAY,0,0.27906,3,2.213,11,49.482734,1.714086,10
2021-10-25,2021-10-29,63, CLERMONT-FERRAND,0,0.38417,0,1.28,39,45.786671,3.107042,10
2021-10-25,2021-10-26,12, MILLAU,1,0.79144,11.3,11.25,76,44.115989,3.07932,10
2021-10-25,2021-10-26,88, GERARDMER,2,1.53746,2.5,4.42,107,48.072021,6.839761,10
2021-10-25,2021-10-28,60, BEAUVAIS,0,0.90795,3.8,3.13,63,49.439897,2.087073,10
2021-10-25,2021-10-26,34, CLERMONT-L'HERAULT,4,0.97344,0,6.3,238,43.630085,3.429377,10
2021-10-25,2021-10-26,69, SAINT-JEAN-D'ARDIERES,9,10.8,7.8,0.0,432,46.111874,4.741322,10
2021-10-25,2021-10-29,18, CHATEAUMEILLANT,7,3.32868,7.7,11.83,246,46.556452,2.206287,10
2021-10-25,2021-10-27,25, SAINT-VIT,0,0.5121,0,0.42,105,47.189073,5.82428,10
2021-10-25,2021-10-29,59, SECLIN,11,6.38445,12,15.08,465,50.54831,3.034681,10
2021-10-25,2021-10-29,62, NORDAUSQUES,2,1.323,2,3.75,91,50.818237,2.08992,10
2021-10-25,2021-10-30,89, AUXERRE,1,1.08495,3.5,10.96,327,47.791247,3.579905,10
2021-10-25,2021-10-27,68, GUEWENHEIM,2,2.76972,0.8,3.22,152,47.751426,7.090284,10
2021-10-26,2021-10-27,26, MONTELIMAR,4,0.84951,0,9.34,39,44.553424,4.745639,10
2021-10-26,2021-10-29,8, VRIGNE-AUX-BOIS,0,0.665,2.6,7.73,71,47.145697,2.433693,10
