;Unnamed: 0;Date chargement;Date de livraison;Département;Villes destinataire;Palette;Poids;Metre Linéaire;Volume;Colis;latitude;longitude;mois chargement
4853;5028;29/09/2021;01/10/2021;88; VAGNEY;4;0.92;0;8.2;40;48.008393;6.714792;9
4854;5019;29/09/2021;01/10/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;2;0.5;0;4.6;20;46.399913;5.008968;9
4855;5013;29/09/2021;30/09/2021;18; GUERCHE-SUR-L'AUBOIS (LA);3;0.679;0;1.01;67;46.9441;2.97141;9
4856;5081;29/09/2021;30/09/2021;62; AUDRUICQ;1;0.56726;0;3.67;58;50.884115;2.083412;10
4857;5011;29/09/2021;01/10/2021;71; CHAGNY;1;0.73231;0;3.14;79;46.907103;4.761834;9
4858;4977;29/09/2021;30/09/2021;45; PITHIVIERS;2;2.8774;0;3.28;112;48.17645;2.255167;9
4859;4958;29/09/2021;30/09/2021;59; LOMME;2;0.5;0;4.6;20;50.628838;2.994947;9
4860;4979;29/09/2021;01/10/2021;63; ROMAGNAT;1;0.9;0;3.32;51;45.725005;3.095781;9
4861;4974;29/09/2021;01/10/2021;1; BOURG-EN-BRESSE;8;5.24517;8.5;45.75;314;46.207449;5.216368;9
4862;4989;29/09/2021;30/09/2021;41; ROMORANTIN-LANTHENAY;1;1.3767;4.6;3.97;66;47.360174;1.743026;9
4863;4994;29/09/2021;01/10/2021;30; GRAU-DU-ROI (LE);3;0.94436;4;5.85;94;43.531749;4.140011;9
4864;4998;29/09/2021;01/10/2021;29; LANRIVOARE;2;0.6478;0;4.68;49;48.459626;-4.641106;9
4865;4943;29/09/2021;01/10/2021;42; FEURS;1;0.17773;1.5;1.96;25;45.736781;4.21671;9
4866;4936;29/09/2021;02/10/2021;80; ABBEVILLE;1;0.29551;0;1.77;13;50.105799;1.828902;9
4867;5005;29/09/2021;01/10/2021;71; TOURNUS;1;0.45528;0;1.45;45;46.564825;4.897479;9
4868;5080;30/09/2021;02/10/2021;42; SAINT-ETIENNE;5;1.89852;0;5.33;126;45.430195;4.370045;10
4869;5082;30/09/2021;01/10/2021;62; AIRE-SUR-LA-LYS;0;0.58775;1.9;1.38;42;50.643784;2.403358;10
4870;5063;30/09/2021;04/10/2021;20; AJACCIO;2;0.4201;2.1;3.36;17;48.867717;2.392954;10
4871;4944;30/09/2021;01/10/2021;51; SAINT-MEMMIE;5;3.33446;0;6.83;363;48.952519;4.389366;9
4872;4950;30/09/2021;01/10/2021;59; MARLY;0;0.35878;0;3.37;48;50.348175;3.544788;9
4873;5050;30/09/2021;03/10/2021;23; SOUTERRAINE (LA);2;1.82526;2.8;8.31;92;46.235513;1.473113;10
4874;5049;30/09/2021;03/10/2021;51; SAINT-MEMMIE;2;3.45486;4.8;3.71;136;48.952519;4.389366;10
4875;4957;30/09/2021;02/10/2021;57; FENETRANGE;1;0.45941;0;1.68;13;48.847678;7.022426;9
4876;5101;30/09/2021;02/10/2021;30; MEYRANNES;0;0.2265;10.5;15.01;46;44.273453;4.163812;10
4877;5106;30/09/2021;02/10/2021;54; POMPEY;1;1.4393;6.4;9.47;367;48.770683;6.124736;10
4878;4941;30/09/2021;02/10/2021;58; SAINT-BENIN-D'AZY;4;0.85874;3.9;12.71;65;46.999801;3.395899;9
4879;5037;30/09/2021;01/10/2021;88; CHAVELOT;3;2.54356;5.5;9.8;289;48.228813;6.433005;9
4880;5126;30/09/2021;01/10/2021;27; NEUBOURG (LE);10;3.518;8;26.12;120;49.149004;0.909047;10
4881;5000;30/09/2021;02/10/2021;30; GRAU-DU-ROI (LE);5;4.304;3.1;6.03;178;43.531749;4.140011;9
4882;4988;30/09/2021;02/10/2021;63; THIERS;3;2.00077;8.1;11.32;143;45.864766;3.538758;9
4883;4980;30/09/2021;01/10/2021;45; SAINT-DENIS-EN-VAL;1;0.49915;0;2.25;50;47.878503;1.969695;9
4884;4983;30/09/2021;01/10/2021;72; ECOMMOY;3;2.09915;4.1;8.803;168;47.822672;0.274427;9
4885;5107;01/10/2021;02/10/2021;44; SAINTE-REINE-DE-BRETAGNE;0;0.30085;5.1;2.29;48;47.44547;-2.184908;10
4886;5111;01/10/2021;03/10/2021;30; SAINT-HIPPOLYTE-DU-FORT;0;0.3732;2.1;1.21;36;43.956803;3.867114;10
4887;5089;01/10/2021;02/10/2021;62; NORDAUSQUES;4;5.31017;3;10.95;215;50.818237;2.08992;10
4888;5121;01/10/2021;02/10/2021;43; LE PUY EN VELAY CEDEX;1;0.80763;7.6;3.81;35;45.030881;3.899202;10
4889;5012;01/10/2021;02/10/2021;73; SAINT-ETIENNE-DE-CUINES;2;1.09989;0;14.41;94;45.340854;6.285825;9
4890;5003;01/10/2021;02/10/2021;73; SAINT-JEAN-DE-MAURIENNE;1;0.44579;2.6;1.45;35;45.267964;6.347847;9
4891;5131;01/10/2021;02/10/2021;73; PONTAMAFREY-MONTPASCAL;2;1.99294;2.4;6.29;81;45.311136;6.342747;10
4892;5144;01/10/2021;03/10/2021;85; SAINTE-HERMINE;3;0.508;4.9;12.6;46;46.560152;-1.077567;10
4893;5148;01/10/2021;03/10/2021;88; REMIREMONT;0;0.246;0.6;0.66;28;48.012613;6.590583;10
4894;5071;01/10/2021;04/10/2021;51; SAINT-MEMMIE;11;4.0226;8.4;19.83;201;48.952519;4.389366;10
4895;4986;01/10/2021;03/10/2021;30; SAINT-HIPPOLYTE-DU-FORT;0;1.032;2.3;2.99;40;43.956803;3.867114;9
4896;5056;01/10/2021;04/10/2021;87; BESSINES-SUR-GARTEMPE;2;1.2449;0;3.68;115;46.1135;1.355882;10
4897;4971;01/10/2021;02/10/2021;45; CHATEAUNEUF-SUR-LOIRE;0;0.0954;0;1.74;16;47.872743;2.223164;9
4898;4949;01/10/2021;02/10/2021;51; SAINT-MEMMIE;2;0.64845;3;3.57;24;48.952519;4.389366;9
4899;4960;01/10/2021;02/10/2021;59; SECLIN;1;0.51292;1.3;4.95;57;50.54831;3.034681;9
4900;5033;01/10/2021;05/10/2021;86; MONTMORILLON;1;0.647;0.4;0.97;36;46.429425;0.865728;9
4901;4955;01/10/2021;03/10/2021;58; PREMERY;1;0.608;1.4;2.05;15;47.162382;3.339948;9
4902;5178;02/10/2021;03/10/2021;76; CANY-BARVILLE;2;0.30105;2;3.72;123;49.78241;0.63431;10
4903;5096;02/10/2021;03/10/2021;68; DIDENHEIM;1;0.9739;0;3.34;104;47.741023;7.311274;10
4904;5112;02/10/2021;03/10/2021;70; FAVERNEY;1;1.55091;3;1.8;92;47.767816;6.089178;10
4905;4967;02/10/2021;04/10/2021;56; ELVEN;10;2.28;4.9;8.31;141;47.733359;-2.594579;9
4906;5085;02/10/2021;03/10/2021;33; LUDON-MEDOC;8;1.61452;9.4;15.72;748;44.980575;-0.598948;10
4907;5002;02/10/2021;04/10/2021;70; SAINT-LOUP-SUR-SEMOUSE;1;0.397;0;3.11;14;47.881539;6.274881;9
4908;5133;02/10/2021;04/10/2021;70; SAINT-LOUP-SUR-SEMOUSE;1;0.106;0;1.1;40;47.881539;6.274881;10
4909;5147;02/10/2021;04/10/2021;68; RETZWILLER;2;0.52872;0;2.79;32;47.631016;7.097603;10
4910;5157;02/10/2021;03/10/2021;50; SAINTE-MERE-EGLISE;4;1.1665;2.2;13.18;48;49.423046;-1.281656;10
4911;5015;02/10/2021;04/10/2021;68; RETZWILLER;0;0.714;3.5;4.67;52;47.631016;7.097603;9
4912;5029;02/10/2021;04/10/2021;27; EZY-SUR-EURE;2;1.202;0;9.02;61;48.864686;1.416342;9
4913;5164;02/10/2021;03/10/2021;26; MONTELIMAR;3;2.72453;4.1;6.83;121;44.553424;4.745639;10
4914;5031;03/10/2021;04/10/2021;50; SAINT-SAUVEUR-LE-VICOMTE;0;0.37344;1.6;3.77;74;49.382654;-1.54003;9
4915;5172;03/10/2021;07/10/2021;24; BERGERAC;0;0.58358;5.8;1.04;48;44.851436;0.482291;10
4916;5039;03/10/2021;04/10/2021;85; CHATEAU-D'OLONNE;10;1.75775;0;12.05;241;46.496512;-1.767681;9
4917;4970;03/10/2021;04/10/2021;44; MACHECOUL;4;7.23;7.1;7.07;397;47.036205;-1.65073;9
4918;5169;03/10/2021;04/10/2021;85; SAINT-MARTIN-DE-FRAIGNEAU;0;0.37;0.4;0.2;10;46.432355;-0.751576;10
4919;5042;03/10/2021;07/10/2021;60; BEAUVAIS;2;0.518;0;3.16;50;49.439897;2.087073;9
4920;5060;03/10/2021;06/10/2021;23; BOURGANEUF;2;0.87494;3.2;18.18;112;45.944859;1.753745;10
4921;5087;03/10/2021;04/10/2021;3; CUSSET;0;0.3461;9.4;1.44;46;45.644397;0.047045;10
4922;5125;03/10/2021;04/10/2021;46; AYNAC;5;1.02336;5.7;11.83;39;44.787497;1.853286;10
4923;5185;03/10/2021;04/10/2021;88; CORNIMONT;3;2.02;3.2;4.51;133;47.964891;6.843589;10
4924;5127;03/10/2021;04/10/2021;3; BOURBON-L'ARCHAMBAULT;0;0.31674;2.9;3.058;32;46.584965;3.057117;10
4925;5065;03/10/2021;07/10/2021;59; WORMHOUT;1;0.90182;1.9;2.3;85;50.877813;2.476853;10
4926;5020;03/10/2021;04/10/2021;14; OUISTREHAM;2;0.83705;5.2;13.77;94;49.275563;-0.259958;9
4927;5128;03/10/2021;04/10/2021;29; LANRIVOARE;2;2.016;2.8;6.48;96;48.459626;-4.641106;10
4928;5200;03/10/2021;06/10/2021;55; VERDUN;2;0.71451;0;2.64;26;49.153914;5.365593;10
4929;5177;03/10/2021;04/10/2021;71; MACON;0;0.563;0;0.72;99;46.323354;4.810857;10
4930;5196;03/10/2021;07/10/2021;13; SAINTES-MARIES-DE-LA-MER;4;0.593;4.4;0.0;55;43.484028;4.393058;10
4931;5149;03/10/2021;04/10/2021;17; GEMOZAC;1;1.13438;0;9.94;97;45.559012;-0.689938;10
4932;4972;03/10/2021;04/10/2021;47; NERAC;2;0.6292;0;7.298;31;44.134193;0.346004;9
4933;5168;04/10/2021;05/10/2021;76; SAINT-VIGOR-D'YMONVILLE;3;1.548;3.8;9.36;80;49.493494;0.361827;10
4934;5160;04/10/2021;05/10/2021;71; CHAGNY;0;0.35126;0;3.62;32;46.907103;4.761834;10
4935;5010;04/10/2021;06/10/2021;70; LURE;1;0.38689;1;1.57;21;47.684098;6.497007;9
4936;5108;04/10/2021;05/10/2021;70; JUSSEY;1;1.90556;0;2.02;80;47.828082;5.889894;10
4937;5159;04/10/2021;05/10/2021;88; CHARMES-SUR-MOSELLE;0;0.31523;4;0.93;23;47.93222;6.660995;10
4938;5139;04/10/2021;05/10/2021;3; BOURBON-L'ARCHAMBAULT;3;4.554;0;3.2;148;46.584965;3.057117;10
4939;5061;04/10/2021;07/10/2021;17; SABLONCEAUX;2;1.6819;2;3.8;123;45.709259;-0.890056;10
4940;5079;04/10/2021;05/10/2021;63; LEMPDES;6;1.332;5.6;21.12;164;45.771876;3.193029;10
4941;5075;04/10/2021;05/10/2021;63; VEYRE-MONTON;2;0.79875;0;2.43;78;45.673155;3.16073;10
4942;5074;04/10/2021;05/10/2021;63; GELLES;3;2.244;0;3.45;132;45.763212;2.784069;10
4943;5064;04/10/2021;07/10/2021;80; CAMON;2;1.15993;0;5.58;72;49.900914;2.356551;10
4944;5058;04/10/2021;08/10/2021;59; LOMME;0;0.49635;0;1.19;36;50.628838;2.994947;10
4945;5132;05/10/2021;06/10/2021;25; SAINT-VIT;2;0.2673;1;2.16;39;47.189073;5.82428;10
4946;5150;05/10/2021;06/10/2021;78; MAREIL-SUR-MAULDRE;3;0.33156;3;5.23;35;48.894066;1.873291;10
4947;5158;05/10/2021;06/10/2021;71; TOURNUS;1;3.009;12;8.1;262;46.564825;4.897479;10
4948;5165;05/10/2021;06/10/2021;69; SAINT-JEAN-D'ARDIERES;2;1.31572;0;1.94;59;46.111874;4.741322;10
4949;5059;05/10/2021;09/10/2021;59; DUNKERQUE;3;1.285;3.4;3.91;206;51.028093;2.346065;10
4950;5054;05/10/2021;08/10/2021;69; CONDRIEU;0;0.36556;1.7;1.21;45;45.476757;4.754055;10
4951;5052;05/10/2021;08/10/2021;51; SAINTE-MENEHOULD;1;0.64127;3.8;5.66;23;49.099215;4.936022;10
4952;5188;05/10/2021;09/10/2021;62; NORDAUSQUES;5;1.8346;3.7;4.79;16;50.818237;2.08992;10
4953;5190;05/10/2021;08/10/2021;60; BEAUVAIS;3;1.41088;3;8.46;35;49.439897;2.087073;10
4954;5205;05/10/2021;05/10/2021;50; SAINT-SAUVEUR-LE-VICOMTE;2;3.0912;0;6.24;120;49.382654;-1.54003;10
4955;5212;05/10/2021;08/10/2021;8; VRIGNE-AUX-BOIS;2;0.56812;1.4;2.87;19;47.145697;2.433693;10
4956;5214;05/10/2021;08/10/2021;87; BESSINES-SUR-GARTEMPE;3;3.30864;5.3;5.11;121;46.1135;1.355882;10
4957;5218;05/10/2021;09/10/2021;89; AUXERRE;1;1.02291;0;1.87;29;47.791247;3.579905;10
4958;5086;05/10/2021;07/10/2021;18; GRACAY;3;1.3262;5.3;42.33;338;47.144136;1.846415;10
4959;5124;05/10/2021;06/10/2021;46; AYNAC;0;0.25875;3.8;1.6;17;44.787497;1.853286;10
4960;5100;05/10/2021;06/10/2021;68; COLMAR;1;0.46927;0;11.09;33;48.081502;7.352569;10
4961;5120;05/10/2021;06/10/2021;57; SARREBOURG;2;2.091;2;5.66;66;48.73485;7.053576;10
4962;5105;05/10/2021;06/10/2021;68; HESINGUE;1;0.66523;0;12.73;105;47.576926;7.525224;10
4963;5118;05/10/2021;07/10/2021;30; GRAU-DU-ROI (LE);2;1.03234;0;18.54;77;43.531749;4.140011;10
4964;5090;05/10/2021;06/10/2021;77; VILLEPARISIS;0;0.862;3;19.18;61;48.94368;2.614745;10
4965;5092;05/10/2021;06/10/2021;59; WATTEN;0;0.3479;0;0.87;55;50.832122;2.214511;10
4966;5113;06/10/2021;07/10/2021;67; DURRENBACH;1;0.444;2.4;1.24;15;48.898196;7.764905;10
4967;5098;06/10/2021;07/09/2021;76; TRAIT (LE);2;0.9158;0;6.47;105;49.484162;0.802257;10
4968;5070;06/10/2021;09/10/2021;80; BRAY-SUR-SOMME;2;0.326;2.7;4.36;21;49.94156;2.717035;10
4969;5069;06/10/2021;10/10/2021;20; CORBARA;0;0.1788;0;0.41;9;42.618773;8.901299;10
4970;5067;06/10/2021;09/10/2021;80; QUEVAUVILLERS;0;1.04315;6;17.16;128;49.823974;2.085935;10
4971;5174;06/10/2021;07/10/2021;50; SAINT-SAUVEUR-LE-VICOMTE;0;0.28448;0.6;6.43;24;49.382654;-1.54003;10
4972;5093;06/10/2021;07/10/2021;36; SAINT-AOUT;1;0.182;0;0.98;32;46.729262;1.974264;10
4973;5152;06/10/2021;08/10/2021;70; LURE;1;0.65574;2.1;5.2;84;47.684098;6.497007;10
4974;5203;06/10/2021;09/10/2021;51; SAINTE-MENEHOULD;0;0.22911;2.2;2.09;16;49.099215;4.936022;10
4975;5088;06/10/2021;07/10/2021;63; CLERMONT-FERRAND;4;1.18952;3.6;7.56;51;45.786671;3.107042;10
4976;5182;06/10/2021;07/10/2021;50; SAINT-SAUVEUR-LE-VICOMTE;0;1.013;3.4;2.9;45;49.382654;-1.54003;10
4977;5094;06/10/2021;07/10/2021;36; SAINT-AOUT;2;0.7652;3.2;18.64;79;46.729262;1.974264;10
4978;5238;06/10/2021;08/10/2021;27; VAL-DE-REUIL;1;0.84928;4.1;1.41;57;49.261533;1.20933;10
4979;5048;06/10/2021;09/10/2021;87; SAINT-JUNIEN;0;0.3214;0;1.31;24;45.896572;0.893218;10
4980;5055;06/10/2021;10/10/2021;20; PENTA-DI-CASINCA;1;1.513;2.3;9.91;72;42.453419;9.499185;10
4981;5232;06/10/2021;08/10/2021;68; OLTINGUE;3;2.244;2.2;3.45;132;47.493196;7.393276;10
4982;5195;06/10/2021;09/10/2021;87; COUZEIX;11;3.457;6.9;21.08;197;45.88693;1.217069;10
4983;5235;06/10/2021;08/10/2021;27; EVREUX;8;1.568;0;11.06;92;49.020599;1.146898;10
4984;5123;06/10/2021;07/10/2021;46; AYNAC;1;1.03828;0;4.26;73;44.787497;1.853286;10
4985;5134;06/10/2021;07/10/2021;25; VALDAHON (LE);3;4.0919;3.8;3.29;192;47.155925;6.3281;10
4986;5140;06/10/2021;08/10/2021;88; CHAVELOT;1;0.28082;0.8;1.448;67;48.228813;6.433005;10
4987;5211;06/10/2021;10/10/2021;62; SAINTE-AUSTREBERTHE;0;0.6152;0;3.19;52;50.364129;2.046344;10
4988;5116;06/10/2021;08/10/2021;54; BLENOD-LES-PONT-A-MOUSSON;2;0.66504;11.9;4.26;29;48.877282;6.058013;10
4989;5171;07/10/2021;08/10/2021;71; BRANGES;1;1.47648;1.1;2.092;66;46.652735;5.166097;10
4990;5109;07/10/2021;08/10/2021;67; SCHWOBSHEIM;2;2.106;3.1;6.38;87;48.231369;7.575652;10
4991;5257;07/10/2021;09/10/2021;30; GRAU-DU-ROI (LE);1;0.64202;0;3.59;130;43.531749;4.140011;10
4992;5078;07/10/2021;09/10/2021;18; GRACAY;0;0.26522;1.5;4.41;16;47.144136;1.846415;10
4993;5242;07/10/2021;09/10/2021;34; BEZIERS;2;0.84552;1.4;3.35;40;43.348715;3.232849;10
4994;5187;07/10/2021;11/10/2021;59; DUNKERQUE;1;0.6911;2.5;0.81;19;51.028093;2.346065;10
4995;5097;07/10/2021;08/10/2021;42; RIORGES;1;2.39223;3.5;100.04;94;46.041508;4.04171;10
4996;5262;07/10/2021;09/10/2021;35; GUIPRY;0;0.36352;0.2;0.18;49;47.823588;-1.832162;10
4997;5119;07/10/2021;08/10/2021;67; DIEMERINGEN;1;0.328;6.8;3.04;40;48.940256;7.189326;10
4998;5265;07/10/2021;08/10/2021;44; SAINT-BREVIN-LES-PINS;1;2.66922;4.6;5.97;144;47.231784;-2.156649;10
4999;5184;07/10/2021;08/10/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;1;1.40844;1;0.19;72;46.399913;5.008968;10
5000;5213;07/10/2021;10/10/2021;17; SABLONCEAUX;2;0.78453;5.3;8.27;54;45.709259;-0.890056;10
5001;5110;07/10/2021;08/10/2021;27; EVREUX;4;1.7006;5.1;7.07;313;49.020599;1.146898;10
5002;5267;07/10/2021;09/10/2021;74; PASSY;1;0.34915;0.8;1.85;31;45.925787;6.703807;10
5003;5072;07/10/2021;09/10/2021;58; PREMERY;1;0.7019;3.7;15.5;51;47.162382;3.339948;10
5004;5103;07/10/2021;08/10/2021;49; SAINT-BARTHELEMY-D'ANJOU;2;1.7809;0;2.55;98;47.472342;-0.490203;10
5005;5076;07/10/2021;09/10/2021;42; BOEN;3;1.09825;0;6.39;41;45.739941;4.191844;10
5006;5263;07/10/2021;09/10/2021;84; SORGUES;5;2.42908;2.8;4.7;253;44.010004;4.877015;10
5007;5136;08/10/2021;09/10/2021;69; CONDRIEU;4;3.63604;0;2.02;127;45.476757;4.754055;10
5008;5115;08/10/2021;10/10/2021;64; SOUMOULOU;1;0.6076;0;8.16;81;43.263822;-0.189853;10
5009;5073;08/10/2021;10/10/2021;58; SAINT-BENIN-D'AZY;0;0.21945;0;0.48;15;46.999801;3.395899;10
5010;5114;08/10/2021;09/10/2021;68; CERNAY;2;1.67561;7.5;3.13;90;47.80342;7.170948;10
5011;5151;08/10/2021;09/10/2021;12; RODEZ;0;0.29214;4.5;1.85;33;44.359272;2.566732;10
5012;5141;08/10/2021;07/10/2021;63; ISSOIRE;0;0.58788;0;5.92;104;45.542007;3.24313;10
5013;5083;08/10/2021;10/10/2021;42; FEURS;1;0.184;0;5.03;28;45.736781;4.21671;10
5014;5201;08/10/2021;11/10/2021;86; MONTMORILLON;0;0.75695;2.2;4.13;37;46.429425;0.865728;10
5015;5236;08/10/2021;10/10/2021;42; RIORGES;1;0.33069;0;1.22;36;46.041508;4.04171;10
5016;5202;08/10/2021;12/10/2021;59; SECLIN;2;0.3684;2.6;3.09;49;50.54831;3.034681;10
5017;5130;08/10/2021;10/10/2021;88; MIRECOURT;2;0.55572;0;4.82;14;48.301026;6.134121;10
5018;5155;08/10/2021;09/10/2021;63; BESSE-ET-SAINT-ANASTAISE;6;6.59;0;4.65;254;45.507404;2.918851;10
5019;5117;08/10/2021;10/10/2021;1; MEZERIAT;2;1.25823;0;3.45;79;46.243875;5.046776;10
5020;5077;08/10/2021;09/10/2021;63; VEYRE-MONTON;0;0.19692;1;1.0;6;45.673155;3.16073;10
5021;5246;08/10/2021;10/10/2021;30; SAINT-GILLES;2;1.01;4.3;4.49;50;43.698432;4.411905;10
5022;5175;08/10/2021;09/10/2021;71; MACON;1;2.68698;0;19.17;166;46.323354;4.810857;10
5023;5290;08/10/2021;10/10/2021;71; TOURNUS;2;0.67322;0;5.08;60;46.564825;4.897479;10
5024;5161;08/10/2021;13/10/2021;73; MODANE;3;0.506;4.6;5.71;52;45.194019;6.664194;10
5025;5216;08/10/2021;12/10/2021;59; MARLY;2;0.33442;7.5;5.66;59;50.348175;3.544788;10
5026;5204;08/10/2021;12/10/2021;59; WORMHOUT;1;0.66052;7.1;7.39;23;50.877813;2.476853;10
5027;5162;08/10/2021;09/10/2021;26; MONTELIMAR;1;0.356;0;1.96;17;44.553424;4.745639;10
5028;5206;08/10/2021;12/10/2021;20; PRUNELLI-DI-FIUMORBO;1;0.472;0;1.42;54;42.00744;9.367301;10
5029;5268;08/10/2021;10/10/2021;63; GELLES;3;1.27018;0;14.44;65;45.763212;2.784069;10
5030;5272;09/10/2021;10/10/2021;57; DIEUZE;1;1.81451;4.1;3.97;134;48.811468;6.720321;10
5031;5104;09/10/2021;10/10/2021;76; CANY-BARVILLE;0;0.44769;0;133.89;42;49.78241;0.63431;10
5032;5278;09/10/2021;11/10/2021;71; BRANGES;3;0.58022;13.4;7.12;137;46.652735;5.166097;10
5033;5122;09/10/2021;10/10/2021;45; CHATEAUNEUF-SUR-LOIRE;4;1.0374;2.4;5.33;87;47.872743;2.223164;10
5034;5192;09/10/2021;12/10/2021;87; AIXE-SUR-VIENNE;2;0.9267;1.6;2.1;14;45.798248;1.128024;10
5035;5084;09/10/2021;10/10/2021;62; GUINES;3;0.74152;3;12.187;92;50.875394;1.871529;10
5036;5137;09/10/2021;10/10/2021;34; CLERMONT-L'HERAULT;1;0.4486;0;8.54;42;43.630085;3.429377;10
5037;5143;09/10/2021;11/10/2021;90; BELFORT;2;0.59722;0;2.88;23;47.640938;6.857469;10
5038;5244;09/10/2021;10/10/2021;67; SAVERNE;5;3.62526;0;5.23;385;48.739971;7.369851;10
5039;5193;09/10/2021;12/10/2021;87; LIMOGES;0;0.242;0.8;1.08;57;45.856159;1.221254;10
5040;5227;09/10/2021;11/10/2021;42; FEURS;0;0.514;0.4;10.05;48;45.736781;4.21671;10
5041;5166;09/10/2021;10/10/2021;26; LORIOL-SUR-DROME;1;0.30245;5;9.13;43;44.750005;4.799261;10
5042;5181;09/10/2021;10/10/2021;26; MONTELEGER;3;0.71121;0;5.71;98;44.862175;4.928074;10
5043;5258;09/10/2021;11/10/2021;3; LURCY-LEVIS;2;0.3735;1.4;3.49;71;46.738063;2.92851;10
5044;5284;09/10/2021;11/10/2021;70; LUXEUIL-LES-BAINS;0;0.34427;3;3.99;36;47.817996;6.372699;10
5045;5191;09/10/2021;12/10/2021;51; COURTISOLS;0;0.23421;2.8;1.31;8;48.984346;4.520883;10
5046;5179;09/10/2021;10/10/2021;85; AIZENAY;5;1.24565;4.8;3.99;615;46.737555;-1.623882;10
5047;5248;10/10/2021;11/10/2021;44; SAINTE-REINE-DE-BRETAGNE;4;0.55951;4.3;10.81;83;47.44547;-2.184908;10
5048;5230;10/10/2021;12/10/2021;27; GASNY;0;0.3193;0;3.78;17;49.097295;1.600564;10
5049;5234;10/10/2021;11/10/2021;77; VILLEPARISIS;2;0.486;1.2;3.25;21;48.94368;2.614745;10
5050;5220;10/10/2021;13/10/2021;80; BRAY-SUR-SOMME;1;1.02324;5.7;3.1;112;49.94156;2.717035;10
5051;5254;10/10/2021;11/10/2021;45; FLEURY-LES-AUBRAIS;0;0.78017;0;2.86;95;47.933797;1.919794;10
5052;5241;10/10/2021;12/10/2021;57; FENETRANGE;1;0.4074;1;1.47;3;48.847678;7.022426;10
5053;5299;10/10/2021;11/10/2021;69; SAINT-JEAN-D'ARDIERES;2;1.25463;2.1;4.22;100;46.111874;4.741322;10
5054;5270;10/10/2021;12/10/2021;88; CHAVELOT;3;0.92398;0;12.11;95;48.228813;6.433005;10
5055;5275;10/10/2021;12/10/2021;68; FELLERING;1;0.6293;6.3;13.41;43;47.894418;6.973904;10
5056;5198;10/10/2021;14/10/2021;62; RAMECOURT;1;0.56853;1.1;7.55;10;50.367749;2.309376;10
5057;5129;10/10/2021;11/10/2021;25; FINS-LES;1;0.387;2.3;3.32;56;47.071754;6.622183;10
5058;5135;10/10/2021;11/10/2021;31; TOULOUSE;2;1.44454;9.5;5.95;132;43.604082;1.433805;10
5059;5183;10/10/2021;11/10/2021;76; TRAIT (LE);3;3.6;0;0.0;144;49.484162;0.802257;10
5060;5176;10/10/2021;11/10/2021;50; SAINT-PIERRE-EGLISE;4;0.81636;3;9.52;3305;49.675979;-1.40277;10
5061;5099;10/10/2021;11/10/2021;67; STRASBOURG;1;0.5106;2.6;5.66;51;48.579831;7.761454;10
5062;5102;10/10/2021;11/10/2021;42; FIRMINY;2;3.1248;2.9;3.38;127;45.386905;4.287403;10
5063;5145;10/10/2021;12/10/2021;88; GERARDMER;2;1.188;0;4.21;55;48.072021;6.839761;10
5064;5156;10/10/2021;11/10/2021;3; SAINT-POURCAIN-SUR-SIOULE;2;0.6618;7.4;3.98;49;46.31158;3.304564;10
5065;5308;10/10/2021;14/10/2021;20; AJACCIO;3;1.80538;1.6;3.02;99;48.867717;2.392954;10
5066;5320;10/10/2021;13/10/2021;23; SOUTERRAINE (LA);2;0.91947;0;7.17;169;46.235513;1.473113;10
5067;5324;11/10/2021;15/10/2021;63; BESSE-ET-SAINT-ANASTAISE;0;0.519;3.9;2.36;22;45.507404;2.918851;10
5068;5269;11/10/2021;13/10/2021;71; CHAGNY;4;0.80619;0;9.25;65;46.907103;4.761834;10
5069;5303;11/10/2021;12/10/2021;27; EZY-SUR-EURE;1;0.86753;0.8;1.24;60;48.864686;1.416342;10
5070;5256;11/10/2021;12/10/2021;58; SAINT-BENIN-D'AZY;0;0.64896;8.4;6.37;64;46.999801;3.395899;10
5071;5283;11/10/2021;12/10/2021;32; FLEURANCE;0;0.3438;3.2;7.36;59;43.845008;0.64845;10
5072;5280;11/10/2021;13/10/2021;70; SAINT-LOUP-SUR-SEMOUSE;0;0.36527;2.7;1.9;66;47.881539;6.274881;10
5073;5310;11/10/2021;14/10/2021;87; LIMOGES;1;1.711;2.5;1.94;67;45.856159;1.221254;10
5074;5285;11/10/2021;13/10/2021;71; MACON;0;0.36355;4;1.79;29;46.323354;4.810857;10
5075;5186;11/10/2021;12/10/2021;71; TOURNUS;0;1.1298;1.6;2.79;45;46.564825;4.897479;10
5076;5239;11/10/2021;12/10/2021;63; CLERMONT-FERRAND;0;0.29255;0;5.78;28;45.786671;3.107042;10
5077;5222;11/10/2021;15/10/2021;62; SAINT-LAURENT-BLANGY;0;0.29806;1.9;2.07;38;50.304189;2.809964;10
5078;5173;11/10/2021;12/10/2021;17; MARANS;3;1.94322;0;4.67;83;46.309995;-0.986673;10
5079;5226;11/10/2021;12/10/2021;63; MARINGUES;3;0.306;0;4.32;180;45.929291;3.333708;10
5080;5210;11/10/2021;14/10/2021;80; QUEVAUVILLERS;1;0.34871;12.8;1.89;35;49.823974;2.085935;10
